id,date,kwic,before,after
nla.obj-692112177,1909-08-05,"ord prose article on “Australia’s Attractions for Immigrants,” and £25 for the best 1000-word (approximate) po",on|Australia|s|Attractions|for,and|25|for|the|best
nla.obj-692112177,1909-08-05,"re- sairve oor auld identity,” said he. Among the immigrants was Richmond Thatcher, rhymer and caricaturist, l",identity|said|he|Among|the,was|Richmond|Thatcher|rhymer|and
nla.obj-692112177,1909-08-05,y audience There would have been a steady flow of immigrants to the shores of Australia only for tire underhan,been|a|steady|flow|of,to|the|shores|of|Australia
nla.obj-692112177,1909-08-05,"ose presentment of “Austra- lia’s Attractions for Immigrants.” Style to be up-to-date, crisp, tersely pictures",Austra|lia|s|Attractions|for,Style|to|be|up|to
nla.obj-692115672,1909-08-12," the situation is that N. S. Wales had 372 little immigrants on the spot, and it lost them because apparently ",S|Wales|had|372|little,on|the|spot|and|it
nla.obj-692115672,1909-08-12,"s yelling .at the top of its voice that it wanted immigrants, and was prepared to spend large sums of money in",its|voice|that|it|wanted,and|was|prepared|to|spend
nla.obj-692115672,1909-08-12,"ich wants population there doesn’t seem to be any immigrants who are less worth their passage money —unless, o",t|seem|to|be|any,who|are|less|worth|their
nla.obj-692128544,1909-08-26," lot. If a State brings in 20,000 poor and frugal immigrants they may add very little to the tariff returns, b",20|000|poor|and|frugal,they|may|add|very|little
nla.obj-692149541,1909-09-16,in at the Vic. municipal councils. Premier Wade’s immigrants may collect some comfort from contrasting their t,municipal|councils|Premier|Wade|s,may|collect|some|comfort|from
nla.obj-638412707,1909-09-23,"tures were more of a Support and an attraction to immigrants than its agriculture, despite the clatter of the ",Support|and|an|attraction|to,than|its|agriculture|despite|the
nla.obj-638412707,1909-09-23,few miles off they named Concord ; where the free immigrants first settled they called the place Liberty Plain,named|Concord|where|the|free,first|settled|they|called|the
nla.obj-638412707,1909-09-23,nly two when the emigrants didn’t out- number the immigrants. Still Tas- mania is tremendously proud of its sh,didn|t|out|number|the,Still|Tas|mania|is|tremendously
nla.obj-692150081,1909-09-30,ouldn’t take much advertising to induce a rush of immigrants to the Commonwealth. The other day there arrived ,to|induce|a|rush|of,to|the|Commonwealth|The|other
nla.obj-692178709,1909-10-07,", with a far smaller population, seat out 395,680 immigrants—counting only, people of the British race. Within",population|seat|out|395|680,counting|only|people|of|the
nla.obj-692178709,1909-10-07,"of men who were brought to Queensland as assisted immigrants, and landed without a shilling in their pockets, ",brought|to|Queensland|as|assisted,and|landed|without|a|shilling
nla.obj-692178709,1909-10-07," scope for the placing of thousands of prosperous immigrants upon the soil, and in a fair way to fortune. The ",placing|of|thousands|of|prosperous,upon|the|soil|and|in
nla.obj-638412729,1909-10-21,ter- istics. And a good deal of work done here by immigrants has no Australian flavor and no intrinsic interes,of|work|done|here|by,has|no|Australian|flavor|and
nla.obj-638412729,1909-10-21,ettlement is especially suitable for enterprising immigrants whose families are capable of rendering such assi,is|especially|suitable|for|enterprising,whose|families|are|capable|of
nla.obj-692185952,1909-10-28,"till find a difficulty in dodging the Undesirable Immigrants Act of the Heavenly Commonwealth, but lie’s all r",difficulty|in|dodging|the|Undesirable,Act|of|the|Heavenly|Commonwealth
nla.obj-692185952,1909-10-28,"nicipal folk shell out twice as much. The rush of immigrants to this State is becoming awful, and very soon th",as|much|The|rush|of,to|this|State|is|becoming
nla.obj-638412741,1909-11-04,er Deakin now notifies that he will advertise for immigrants on behalf of all Australia. This is the tail end ,that|he|will|advertise|for,on|behalf|of|all|Australia
nla.obj-638412741,1909-11-04,"er is fixed up, though the supply of land for the immigrants who are to be advertised for is no more visible o",supply|of|land|for|the,who|are|to|be|advertised
nla.obj-681269566,1909-11-18,"hop Wright, wife, three daughters and son and 700 immigrants), is the latest thing to struggle over the rim of",daughters|and|son|and|700,is|the|latest|thing|to
nla.obj-672675919,1909-11-25,"re. The idea is to give the most desirable of all immigrants a chance, and it is hoped to reduce the waste of ",the|most|desirable|of|all,a|chance|and|it|is
nla.obj-672675919,1909-11-25,her pair of pests to the national collection. The immigrants certainly devoured the rabbit with com- mendable ,to|the|national|collection|The,certainly|devoured|the|rabbit|with
nla.obj-672675919,1909-11-25,"d, and Queensland had just knocked off taking its immigrants in chains. Yoiirs affectionately, MARIO. Though K",just|knocked|off|taking|its,in|chains|Yoiirs|affectionately|MARIO
nla.obj-692188945,1909-12-02," up. The business of Empire Builders was to bring immigrants from England and settle them on the land, and it ",Empire|Builders|was|to|bring,from|England|and|settle|them
nla.obj-638412786,1909-12-16,"of the earliest settlers. When the first batch of immigrants blew up to Garden Island, a few days elapsed befo",When|the|first|batch|of,blew|up|to|Garden|Island
nla.obj-691165585,1910-03-03,"es, and that’s just why she’s doing it, my dear."" immigrants in search of land wanted to know who was the blok",s|doing|it|my|dear,in|search|of|land|wanted
nla.obj-691165585,1910-03-03,"- ing in that part of the world. Of the 1,000,000 immigrants who annually enter the 17. States fully 750,000 a",Of|the|1|000|000,who|annually|enter|the|17
nla.obj-681286700,1910-03-31,"e some fair verses expressing the homesickness of immigrants, loyalty and praise of England, the usual sentime",verses|expressing|the|homesickness|of,loyalty|and|praise|of|England
nla.obj-638517602,1910-04-21,"ofitable confi- dence game on prospective British immigrants wns exposed, and an invaluable stream of dirt- ch",dence|game|on|prospective|British,wns|exposed|and|an|invaluable
nla.obj-638517602,1910-04-21,"ile well-mean- mg cranks continue to pour English immigrants into Australia, and the immigrants continue to fi",cranks|continue|to|pour|English,into|Australia|and|the|immigrants
nla.obj-638517602,1910-04-21,"o pour English immigrants into Australia, and the immigrants continue to find, to their amazement, that they h",immigrants|into|Australia|and|the,continue|to|find|to|their
nla.obj-638517602,1910-04-21, when contrasted with the price paid for assisted immigrants. More figuring shows that Talbot-milk babies only,the|price|paid|for|assisted,More|figuring|shows|that|Talbot
nla.obj-638518555,1910-05-12," widow) and three daughters. Already three little immigrants have arrived, and the mother and one daughter had",three|daughters|Already|three|little,have|arrived|and|the|mother
nla.obj-638519751,1910-05-19,"ack. “The people.” he told the Council, “whb Want immigrants most are the squatters. Well, then, the squatters",told|the|Council|whb|Want,most|are|the|squatters|Well
nla.obj-638519751,1910-05-19,"e meetings in Sydney—onei to ad vocate paying for immigrants out of loans, andl the other to insist that they ",to|ad|vocate|paying|for,out|of|loans|andl|the
nla.obj-638523736,1910-05-26,"ornkr concerning what N. S. Wales does not do for immigrants, a herd of ill-informed per- sons jumped in with ",Wales|does|not|do|for,a|herd|of|ill|informed
nla.obj-638523736,1910-05-26,"e at cheap rates. (2) Insists that ships carrying immigrants shall comply with conditions as to hygiene, accom",2|Insists|that|ships|carrying,shall|comply|with|conditions|as
nla.obj-638523736,1910-05-26,"liances, healthfulness of cargo, etc. (3) Conveys immigrants on arrival to the Immigration Hotel ; gives them ",of|cargo|etc|3|Conveys,on|arrival|to|the|Immigration
nla.obj-638523736,1910-05-26,"sickness), and free medical attention. (4) Allows immigrants to choose what part of the country they will sett",free|medical|attention|4|Allows,to|choose|what|part|of
nla.obj-638523736,1910-05-26," failing that, somewhere else. (0) Despatches all immigrants and baggage free of cost to chosen district, wher",somewhere|else|0|Despatches|all,and|baggage|free|of|cost
nla.obj-638523736,1910-05-26,"o secure advantageous terms for the employment of immigrants, to see that the em- ployer is of good repute, an",terms|for|the|employment|of,to|see|that|the|em
nla.obj-638523736,1910-05-26," And the Argentine has been getting about 200,000 immigrants a year, and has been handing out farms on demand,",been|getting|about|200|000,a|year|and|has|been
nla.obj-638523736,1910-05-26,he Australian States have been busy keeping their immigrants as landless as possible by resisting all attempts,have|been|busy|keeping|their,as|landless|as|possible|by
nla.obj-638523736,1910-05-26, noise. A difficulty that has struck two Scottish immigrants to Victoria shows the need for a proper Federal i,that|has|struck|two|Scottish,to|Victoria|shows|the|need
nla.obj-638523736,1910-05-26," at present made by the various States. These two immigrants came to Victoria with the help of the Government,",the|various|States|These|two,came|to|Victoria|with|the
nla.obj-638523736,1910-05-26,"erecting a pagoda, most likely at the back of the Immigrants’ Home, on the St. Kilda- road. The City Council w",at|the|back|of|the,Home|on|the|St|Kilda
nla.obj-638523736,1910-05-26,the interesting fact that this was the spot where immigrants by the Chesney in 1849 were permitted to build ba,this|was|the|spot|where,by|the|Chesney|in|1849
nla.obj-645728903,1910-06-16, shows up well in the matter of introducing small immigrants to the Commonwealth. Since it took office Customs,the|matter|of|introducing|small,to|the|Commonwealth|Since|it
nla.obj-645776160,1910-06-30,"s he did at Samaria and Jerusa- lem, the proposed immigrants would be a great source of strength to Australia ",and|Jerusa|lem|the|proposed,would|be|a|great|source
nla.obj-654095863,1910-07-07,"the escape of one of the s.s. Em- pire’s rejected immigrants, and handed over the cash before re- ceiving the ",s|Em|pire|s|rejected,and|handed|over|the|cash
nla.obj-654112297,1910-08-04,"inhabitants is main- tained by a supply of virile immigrants. And, of course, the larger the old decayed popul",by|a|supply|of|virile,And|of|course|the|larger
nla.obj-654112297,1910-08-04,"e old decayed population on hand, the more virile immigrants we will want to boost things up. A time may come ",on|hand|the|more|virile,we|will|want|to|boost
nla.obj-654112297,1910-08-04,"nst spending the money of the people to bring out immigrants, who would enter into competition with Australian",the|people|to|bring|out,who|would|enter|into|competition
nla.obj-654121887,1910-08-11,"hristian Scientists might be declared undesirable immigrants, and the books of Mrs. Baker Eddy, the founder of",Scientists|might|be|declared|undesirable,and|the|books|of|Mrs
nla.obj-654121887,1910-08-11,"ent to the Afghan house, at 15s. a week, from the Immigrants’ Home—the place that the “assisteds” camp at when",15s|a|week|from|the,Home|the|place|that|the
nla.obj-654133941,1910-08-18,try in the same ! situation would be shouting for immigrants ! r I —♦ The jeffort . that was made a few weeks ,situation|would|be|shouting|for,r|I|The|jeffort|that
nla.obj-654136977,1910-08-25,"Mason packed up and went to London as Examiner of Immigrants, and finding time hang heavily on his hands, he t",to|London|as|Examiner|of,and|finding|time|hang|heavily
nla.obj-676148380,1910-09-01,"n Australian to eat wallaby, although I have seen immigrants from Bull Land making a meal off the animal. The ",wallaby|although|I|have|seen,from|Bull|Land|making|a
nla.obj-654144931,1910-09-08,r Moreton Bay. Tom’s father was one of Dr. Lang’s immigrants—the Seotchbyterian and por- ridge crowd that the ,one|of|Dr|Lang|s,the|Seotchbyterian|and|por|ridge
