id,date,kwic,before,after
19470319_reps_18_190.xml,1947-03-19,"e of the regulations in respect of the control of aliens were dropped, but others were continued in the De",respect|of|the|control|of,were|dropped|but|others|were
19470319_reps_18_190.xml,1947-03-19,". Thiswas the unanimous opinion of members of the Aliens Classification and Advisory Committee, of which I",opinion|of|members|of|the,Classification|and|Advisory|Committee|of
19470319_reps_18_190.xml,1947-03-19,"at time responsible for the administration of the Aliens Control Regulations, recommending that some measu",for|the|administration|of|the,Control|Regulations|recommending|that|some
19470319_reps_18_190.xml,1947-03-19,,,
19470319_reps_18_190.xml,1947-03-19, of the desirability of retaining registration of aliens as the basis of any scheme designed to utilize th,desirability|of|retaining|registration|of,as|the|basis|of|any
19470319_reps_18_190.xml,1947-03-19, Commonwealth Government can regulate the flow of aliens into Australia or permit an alien population to r,can|regulate|the|flow|of,into|Australia|or|permit|an
19470319_reps_18_190.xml,1947-03-19,fall; ,fall,fall
19470319_reps_18_190.xml,1947-03-19,g of industrial expansion ; (f) the absorption of aliens into the Australian community. ,expansion|f|the|absorption|of,sorption|of|aliens|into|the
19470319_reps_18_190.xml,1947-03-19,"he possibility of the introduction of undesirable aliens. It is now plain that national stocktaking, as it",of|the|introduction|of|undesirable,It|is|now|plain|that
19470319_reps_18_190.xml,1947-03-19,"om time to time, and some form of registration of aliens is therefore essential for that purpose. ",some|form|of|registration|of,f|aliens|is|therefore|essential
19470319_reps_18_190.xml,1947-03-19,,,
19470319_reps_18_190.xml,1947-03-19,detailed particulars for the Commonwealth census. Aliens will be free to move at will and to take whatever,particulars|for|the|Commonwealth|census,will|be|free|to|move
19470319_reps_18_190.xml,1947-03-19,red since 1939 in the registration and control of aliens. In future this work will be carried out entirely,the|registration|and|control|of,In|future|this|work|will
19470319_reps_18_190.xml,1947-03-19,encourage migration and the rapid assimilation of aliens into the general life of the community. The neces,and|the|rapid|assimilation|of,into|the|general|life|of
19470319_reps_18_190.xml,1947-03-19,y with the provisions of this bill will bring all aliens into close contact with officers of my department,this|bill|will|bring|all,into|close|contact|with|officers
19390607_senate_15_160.xml,1939-06-07,,,
19390607_senate_15_160.xml,1939-06-07,"act that the Broadcasting Commission is employing aliens in its broadcasting orchestras, to the detriment ",the|Broadcasting|Commission|is|employing,in|its|broadcasting|orchestras|to
19390607_senate_15_160.xml,1939-06-07,,,
19390607_senate_15_160.xml,1939-06-07,"da automatically cancelling the naturalization of aliens convicted of spreading subversive propaganda, wil",automatically|cancelling|the|naturalization|of,convicted|of|spreading|subversive|propaganda
19610323_reps_23_hor30.xml,1961-03-23," the status of a person under the law relating to aliens, marriage or divorce; or where appeal is brought ",under|the|law|relating|to,marriage|or|divorce|or|where
19461127_reps_18_189.xml,1946-11-27,en they come here the honorable member calls them aliens. ,the|honorable|member|calls|them,come|here|the|honorable|member
19461127_reps_18_189.xml,1946-11-27,n regard to providing for prospective immigrants. Aliens are entering Melbourne and Sydney by -hundreds ev,to|providing|for|prospective|immigrants,are|entering|Melbourne|and|Sydney
19461127_reps_18_189.xml,1946-11-27,room. It is small satisfaction to such men to see aliens coming to this country and getting bouses. ,to|such|men|to|see,aliens|coming|to|this|country
19481021_reps_18_199.xml,1948-10-21,"t first glance would seem sufficient to cope with aliens who are proved undesirables. Unfortunately, in pr",seem|sufficient|to|cope|with,who|are|proved|undesirables|Unfortunately
19481021_reps_18_199.xml,1948-10-21,"his deportation. It has also been found that some aliens have been convicted on a number of occasions, cle",also|been|found|that|some,have|been|convicted|on|a
19481021_reps_18_199.xml,1948-10-21,"ment for one year or longer and, accordingly, SUe aliens have not been brought within the scope of the act",or|longer|and|accordingly|SUe,have|not|been|brought|within
19481021_reps_18_199.xml,1948-10-21,under the Constitution to legislate in respect of aliens resident in Australia and this power is not limit,to|legislate|in|respect|of,resident|in|Australia|and|this
19481021_reps_18_199.xml,1948-10-21, able to take effective action in regard to those aliens whose character and conduct are such that they sh,action|in|regard|to|those,whose|character|and|conduct|are
19481021_reps_18_199.xml,1948-10-21,,,
19481021_reps_18_199.xml,1948-10-21,"hat will enable us to deal effectively with those aliens, who, having succeeded in entering our shores, sh",to|deal|effectively|with|those,who|having|succeeded|in|entering
19020409_senate_1_9.xml,1902-04-09,lia very efficiently from an invasion of coloured aliens. The administration of the Immigration Restrictio,from|an|invasion|of|coloured,The|administration|of|the|Immigration
19020409_senate_1_9.xml,1902-04-09,"have the right to take over the naturalization of aliens. That has not yet been done, and until we do so t",take|over|the|naturalization|of,That|has|not|yet|been
19020409_senate_1_9.xml,1902-04-09,"e to make laws dealing with the naturalization of aliens, although it is not likely that they will interfe",dealing|with|the|naturalization|of,although|it|is|not|likely
19020409_senate_1_9.xml,1902-04-09,s under which naturalization should be granted to aliens who settle down here. The law relating to natural,naturalization|should|be|granted|to,who|settle|down|here|The
19020409_senate_1_9.xml,1902-04-09,lready the power to vote. The leakage of coloured aliens into .Australia is likely to be so small under a ,vote|The|leakage|of|coloured,into|Australia|is|likely|to
19020409_senate_1_9.xml,1902-04-09,han that to my mind. To a very large extent these aliens and members of coloured races are idolaters. They,a|very|large|extent|these,and|members|of|coloured|races
19641117_reps_25_hor44.xml,1964-11-17,"the Minister explain to the House the position of aliens in national service schemes in other countries, i",the|House|the|position|of,in|national|service|schemes|in
19641117_reps_25_hor44.xml,1964-11-17, A distinction must be drawn between migrants and aliens. If migrants are British subjects or are naturali,be|drawn|between|migrants|and,If|migrants|are|British|subjects
19641117_reps_25_hor44.xml,1964-11-17, Australian. Under the rules of international law aliens are not and should not be liable to service in th,the|rules|of|international|law,are|not|and|should|not
19641117_reps_25_hor44.xml,1964-11-17,"y of nations we accept that we should not call up aliens, and similarly other nations accept that they sho",we|should|not|call|up,and|similarly|other|nations|accept
19641117_reps_25_hor44.xml,1964-11-17,other nations accept that they should not call up aliens for their fighting services. This is particularly,they|should|not|call|up,for|their|fighting|services|This
19641117_reps_25_hor44.xml,1964-11-17,ly important to Australia because if we called up aliens and other countries objected there might be repri,because|if|we|called|up,and|other|countries|objected|there
19641117_reps_25_hor44.xml,1964-11-17,"ited States. It is true that in the United States aliens can be called up for service, but they have the r",that|in|the|United|States,can|be|called|up|for
19641117_reps_25_hor44.xml,1964-11-17,"o whether there is a prospect or possibility that aliens might take the jobs of our own people who serve, ",a|prospect|or|possibility|that,might|take|the|jobs|of
19641117_reps_25_hor44.xml,1964-11-17,ung men will be blasted. They have suggested that aliens will take the jobs of young men and perhaps take ,blasted|They|have|suggested|that,will|take|the|jobs|of
19641117_reps_25_hor44.xml,1964-11-17, a small number of people and because it excludes aliens. I believe that aliens should be required to serv,people|and|because|it|excludes,I|believe|that|aliens|should
19641117_reps_25_hor44.xml,1964-11-17,"le and because it excludes aliens. I believe that aliens should be required to serve, as the Labour Party ",excludes|aliens|I|believe|that,should|be|required|to|serve
19320520_reps_13_134.xml,1932-05-20,,,
19320520_reps_13_134.xml,1932-05-20,ot of foreigners as a class. I am speaking of the aliens with Russian sympathies who come here to cause un,I|am|speaking|of|the,with|Russian|sympathies|who|come
19320520_reps_13_134.xml,1932-05-20,reventing an influx into Australia of undesirable aliens. A foreigner has less restraint upon his actions ,influx|into|Australia|of|undesirable,A|foreigner|has|less|restraint
19320520_reps_13_134.xml,1932-05-20,"ld have the power necessary to deport undesirable aliens, even if they have resided in Australia for a few",power|necessary|to|deport|undesirable,even|if|they|have|resided
19020115_reps_1_7.xml,1902-01-15,will be admitted that the object of many coloured aliens who have entered the Commonwealth in thepast has ,the|object|of|many|coloured,who|have|entered|the|Commonwealth
19020115_reps_1_7.xml,1902-01-15,"because she has a system of permits which enables aliens to return here, and she is breeding aliens here. ",system|of|permits|which|enables,to|return|here|and|she
19020115_reps_1_7.xml,1902-01-15,"nables aliens to return here, and she is breeding aliens here. In Little Bourke-street there is a bigger c",here|and|she|is|breeding,here|In|Little|Bourke|street
19390906_reps_15_161.xml,1939-09-06,"ity will protect itself against seditious acts of aliens. It is entitled to do
            that and itis m",itself|against|seditious|acts|of,It|is|entitled|to|do
19390906_reps_15_161.xml,1939-09-06,Aliens Registration Bill 1939. ,Aliens|Registration|Bill|1939,Aliens|Registration|Bill|1939
19450830_reps_17_184.xml,1945-08-30,it will have to take risks in. admitting- certain aliens into this country. ,take|risks|in|admitting|certain,in|admitting|certain|aliens|into
19450830_reps_17_184.xml,1945-08-30,ralization and education to ensure that desirable aliens in controlled numbers could be brought to Austral,education|to|ensure|that|desirable,in|controlled|numbers|could|be
19620329_reps_24_hor34.xml,1962-03-29,"are enjoyed by other citizens of Australia. Enemy aliens of World War II. have come to this country, have ",other|citizens|of|Australia|Enemy,of|World|War|II|have
19230724_reps_9_104.xml,1923-07-24,"ndment of the British Nationality and Status of . Aliens Act 1914, to permit of naturalization of resident",British|Nationality|and|Status|of,Act|1914|to|permit|of
19050913_reps_2_26.xml,1905-09-13,ion with the question of the exclusion of certain aliens from the calculation of the population of Queensl,of|the|exclusion|of|certain,from|the|calculation|of|the
19050913_reps_2_26.xml,1905-09-13, which were challenged on the ground that certain aliens were wrongly counted in some cases. The whole mat,on|the|ground|that|certain,were|wrongly|counted|in|some
19050913_reps_2_26.xml,1905-09-13, population excluding full-blooded aborigines and aliens disqualified under certain sections of the Common,excluding|full|blooded|aborigines|and,disqualified|under|certain|sections|of
