id,date,kwic,before,after
19081210_reps_3_48.xml,1908-12-10,,,
19081210_reps_3_48.xml,1908-12-10,"ic steps to prevent the importation of prohibited immigrants, by penalizing those who alone are able to superv",prevent|the|importation|of|prohibited,by|penalizing|those|who|alone
19081210_reps_3_48.xml,1908-12-10,ry vessel coming from the. East brings prohibited immigrants. It is said that a Chinaman landed in Australia i,from|the|East|brings|prohibited,It|is|said|that|a
19081210_reps_3_48.xml,1908-12-10,"e. I do not say that the smuggling of prohibited  immigrants  is done with the knowledge of the owners, captai",that|the|smuggling|of|prohibited,is|done|with|the|knowledge
19081210_reps_3_48.xml,1908-12-10,"terests of the community in excluding undesirable immigrants, if we do admit them we ought not to subject them",the|community|in|excluding|undesirable,if|we|do|admit|them
19081210_reps_3_48.xml,1908-12-10,difficulties that we can in the way of prohibited immigrants entering the Commonwealth. The Bill does what is ,in|the|way|of|prohibited,entering|the|Commonwealth|The|Bill
19081210_reps_3_48.xml,1908-12-10,to make a search for stowaways who are prohibited immigrants. ,for|stowaways|who|are|prohibited,arch|for|stowaways|who|are
19081210_reps_3_48.xml,1908-12-10," search. These ships, besides bringing prohibited immigrants to our shores, are doing more. They are bringing ",These|ships|besides|bringing|prohibited,to|our|shores|are|doing
19081210_reps_3_48.xml,1908-12-10, that lies in our power to keep these undesirable immigrants beyond our shores ; and I am satisfied that since,power|to|keep|these|undesirable,beyond|our|shores|and|I
19081210_reps_3_48.xml,1908-12-10,e might certainly take more to prevent prohibited immigrants from doing so. No doubt if the penalty is increas,take|more|to|prevent|prohibited,from|doing|so|No|doubt
19081210_reps_3_48.xml,1908-12-10, way of preventing the smuggling in of prohibited immigrants.There has been a suspicion for some time that a c,the|smuggling|in|of|prohibited,There|has|been|a|suspicion
19081210_reps_3_48.xml,1908-12-10,"completely prevent the smuggling in of prohibited immigrants, but we ought to do all we can in that direction,",the|smuggling|in|of|prohibited,but|we|ought|to|do
19081210_reps_3_48.xml,1908-12-10,e  3  deals with stowaways who are not prohibited immigrants. ,stowaways|who|are|not|prohibited,with|stowaways|who|are|not
19081210_reps_3_48.xml,1908-12-10,"nded to apply to stowaways who are not prohibited immigrants, and he has also clearly proved that there is a m",stowaways|who|are|not|prohibited,and|he|has|also|clearly
19081210_reps_3_48.xml,1908-12-10," facilities, not only for stowing away prohibited immigrants, but for secreting dutiable goods that it is desi",only|for|stowing|away|prohibited,but|for|secreting|dutiable|goods
19081210_reps_3_48.xml,1908-12-10,responsibility for the introduction of prohibited immigrants or stowaways should be put upon the master. He is,for|the|introduction|of|prohibited,or|stowaways|should|be|put
19081210_reps_3_48.xml,1908-12-10,here is an agency at work to stow away prohibited immigrants on vessels leaving Eastern portsfor Australia. Th,work|to|stow|away|prohibited,on|vessels|leaving|Eastern|portsfor
19081210_reps_3_48.xml,1908-12-10,", and that as many as twenty or thirty prohibited immigrants are sometimes secreted on one vessel. Unless we d",as|twenty|or|thirty|prohibited,are|sometimes|secreted|on|one
19081210_reps_3_48.xml,1908-12-10,h their vessels offer for stowing away prohibited immigrants are not availed of. There can be no doubt that th,offer|for|stowing|away|prohibited,are|not|availed|of|There
19081210_reps_3_48.xml,1908-12-10,,,
19081210_reps_3_48.xml,1908-12-10,ort this measure. This importation of undesirable immigrants is not only a flaunting of the law on the statute,measure|This|importation|of|undesirable,is|not|only|a|flaunting
19081210_reps_3_48.xml,1908-12-10,"senting the ship-owner, of seeing that prohibited immigrants are not sneaked into the territorial waters of th",owner|of|seeing|that|prohibited,are|not|sneaked|into|the
19081210_reps_3_48.xml,1908-12-10," have during the voyage of discovering prohibited immigrants on board, I have decided to abandon the suggestio",the|voyage|of|discovering|prohibited,on|board|I|have|decided
19081210_reps_3_48.xml,1908-12-10,the offence is bringing in men who are prohibited immigrants. ,in|men|who|are|prohibited,is|bringing|in|men|who
19081210_reps_3_48.xml,1908-12-10,vide for the removal from theColony of prohibited immigrants; to imposecertain disabilities upon them whilst i,removal|from|theColony|of|prohibited,to|imposecertain|disabilities|upon|them
19081210_reps_3_48.xml,1908-12-10,"e made in the Bill for branding these prohibited' immigrants in the same way. In the winter time, when the wea",Bill|for|branding|these|prohibited,in|the|same|way|In
19081210_reps_3_48.xml,1908-12-10,lies to those who surreptitiously land prohibited immigrants - immigrants who may have been hidden away in an ,those|who|surreptitiously|land|prohibited,immigrants|who|may|have|been
19081210_reps_3_48.xml,1908-12-10, who surreptitiously land prohibited immigrants - immigrants who may have been hidden away in an insanitary pa,who|surreptitiously|land|prohibited|immigrants,who|may|have|been|hidden
19081210_reps_3_48.xml,1908-12-10,$ per head with respect to a number of prohibited immigrants. ,to|a|number|of|prohibited,ith|respect|to|a|number
19081210_reps_3_48.xml,1908-12-10,"credit at the polls for keeping out objectionable immigrants. In these cases, if a man is guilty, I should fin",polls|for|keeping|out|objectionable,In|these|cases|if|a
19081210_reps_3_48.xml,1908-12-10," not to raise revenue, but to keep out prohibited immigrants. Our desire in passing it is to see that the prov",but|to|keep|out|prohibited,Our|desire|in|passing|it
19081210_reps_3_48.xml,1908-12-10,at all stowaways shall be deemed to bo prohibited immigrants? ,be|deemed|to|bo|prohibited,ways|shall|be|deemed|to
19600922_reps_23_hor28.xml,1960-09-22,heme for diggers? Is it as good as his scheme for immigrants or other people? Are you satisfied that it is all,good|as|his|scheme|for,or|other|people|Are|you
19720427_reps_27_hor77.xml,1972-04-27, for screening overseas the health of prospective immigrants (a) applied for and (b) undertook courses in fore,overseas|the|health|of|prospective,a|applied|for|and|b
19720427_reps_27_hor77.xml,1972-04-27,,,
19720427_reps_27_hor77.xml,1972-04-27,,,
19490923_reps_18_204.xml,1949-09-23,lowance would be payable to newly arrived British immigrants who had not yet fulfilled the residential qualifi,payable|to|newly|arrived|British,who|had|not|yet|fulfilled
19490923_reps_18_204.xml,1949-09-23,"Government is to, as quickly as possible, entitle immigrants whom we are satisfied will become permanent resid",as|quickly|as|possible|entitle,whom|we|are|satisfied|will
19500322_senate_19_206.xml,1950-03-22,it is our duty to welcome to our shores. European immigrants can confer many benefits on Australia. They can b,welcome|to|our|shores|European,can|confer|many|benefits|on
19471009_reps_18_193.xml,1947-10-09,yet perceive is that any subsidy paid to American immigrants will be more than recouped by the amount of capit,any|subsidy|paid|to|American,will|be|more|than|recouped
19471009_reps_18_193.xml,1947-10-09,igrants Act - Returns for 1945 and 1946. ,Returns|for|1945|and|1946,igrants|Act|Returns|for|1945
19630919_reps_24_hor39.xml,1963-09-19,ected by a member of Parliament. In my electorate immigrants have settled on five-acre blocks. Let us suppose ,of|Parliament|In|my|electorate,have|settled|on|five|acre
19630919_reps_24_hor39.xml,1963-09-19,"on of New South Wales comes along to one of those immigrants and says, "" Sign this paper; it will not do you a",along|to|one|of|those,and|says|Sign|this|paper
19780509_reps_31_hor109.xml,1978-05-09,,,
19780509_reps_31_hor109.xml,1978-05-09,"ts, in Western Australia; if so (a) do any of the immigrants or members of their families live at the farm (b)",a|do|any|of|the,or|members|of|their|families
19220802_reps_8_99.xml,1922-08-02,"provision of means for the definite settlement of immigrants, for our best line of future defence must be our ",for|the|definite|settlement|of,for|our|best|line|of
19090714_reps_3_49.xml,1909-07-14,"able member said about the deception of intending immigrants, and I hope that the Ministry will put facts fair",about|the|deception|of|intending,and|I|hope|that|the
19710218_reps_27_hor71.xml,1971-02-18,ted. Then we have to import at additional expense immigrants to provide labour for the industry which provides,to|import|at|additional|expense,to|provide|labour|for|the
19450302_senate_17_181.xml,1945-03-02,lia would be made attractive to the best class of immigrants throughout the world. Then we could determine who,to|the|best|class|of,throughout|the|world|Then|we
19121127_SENATE_4_68.xml,1912-11-27,"tical in this matter. We are not dealing now with immigrants, because the Department responsible for the exclu",are|not|dealing|now|with,because|the|Department|responsible|for
19121127_SENATE_4_68.xml,1912-11-27,ment responsible for the exclusion of undesirable immigrants can well be left to deal with people under that h,for|the|exclusion|of|undesirable,can|well|be|left|to
19121127_SENATE_4_68.xml,1912-11-27,are now dealing with applicants for land ; and if immigrants have passed through the test provided by the Depa,applicants|for|land|and|if,have|passed|through|the|test
19531112_reps_20_hor2.xml,1953-11-12,", the Government has had. to reduce the number of immigrants coming to Australia. If the Government gave prope",to|reduce|the|number|of,coming|to|Australia|If|the
19531112_reps_20_hor2.xml,1953-11-12, would be able to absorb a. much larger number of immigrants. More money should be found for land settlement. ,a|much|larger|number|of,More|money|should|be|found
19531112_reps_20_hor2.xml,1953-11-12,education  throughout Australia. Large numbers of immigrants are entering the country and as the population gr,throughout|Australia|Large|numbers|of,are|entering|the|country|and
19531112_reps_20_hor2.xml,1953-11-12,d - ,d,d
19531112_reps_20_hor2.xml,1953-11-12,"ment. There is work to be done, but the intake of immigrants has almost halted. Yet we have that fine expressi",done|but|the|intake|of,has|almost|halted|Yet|we
19490607_reps_18_202.xml,1949-06-07,d Kingdom? Is there any special provision whereby immigrants to this country must forfeit their pensions upon ,there|any|special|provision|whereby,to|this|country|must|forfeit
19490607_reps_18_202.xml,1949-06-07,o far no agreement has been concluded and British immigrants lose their pensions when they come to Australia..,has|been|concluded|and|British,lose|their|pensions|when|they
